player_id,player_name,team_name,date,session_type,load,acute_7d,chronic_28d,acwr,risk_zone
2941,Ismaïla Sarr,Senegal,2022-11-25,Partido,666.0,491.4,373.9,1.31,Precaución
2941,Ismaïla Sarr,Senegal,2022-11-26,Recuperación,167.6,431.7,370.3,1.17,Óptimo
2941,Ismaïla Sarr,Senegal,2022-11-27,Entrenamiento,614.4,476.1,379.6,1.25,Óptimo
2941,Ismaïla Sarr,Senegal,2022-11-28,Activación,342.4,391.9,391.8,1.0,Óptimo
2941,Ismaïla Sarr,Senegal,2022-11-29,Partido,854.5,496.9,410.1,1.21,Óptimo
2941,Ismaïla Sarr,Senegal,2022-11-30,Recuperación,119.0,436.2,401.1,1.09,Óptimo
2941,Ismaïla Sarr,Senegal,2022-12-01,Entrenamiento,604.1,481.1,408.7,1.18,Óptimo
2941,Ismaïla Sarr,Senegal,2022-12-02,Entrenamiento,579.9,468.8,414.9,1.13,Óptimo
2941,Ismaïla Sarr,Senegal,2022-12-03,Activación,353.4,495.4,415.7,1.19,Óptimo
2941,Ismaïla Sarr,Senegal,2022-12-04,Partido,995.6,549.8,437.0,1.26,Óptimo
2972,Marcus Thuram,France,2022-10-25,Entrenamiento,275.3,,,,Sin datos
2972,Marcus Thuram,France,2022-10-26,Entrenamiento,229.3,,,,Sin datos
2972,Marcus Thuram,France,2022-10-27,Entrenamiento,302.6,,,,Sin datos
2972,Marcus Thuram,France,2022-10-28,Entrenamiento,285.9,,,,Sin datos
2972,Marcus Thuram,France,2022-10-29,Entrenamiento,243.1,,,,Sin datos
2972,Marcus Thuram,France,2022-10-30,Entrenamiento,299.3,,,,Sin datos
2972,Marcus Thuram,France,2022-10-31,Descanso,0.0,233.6,,,Sin datos
2972,Marcus Thuram,France,2022-11-01,Entrenamiento,352.7,244.7,,,Sin datos
2972,Marcus Thuram,France,2022-11-02,Entrenamiento,280.0,251.9,,,Sin datos
2972,Marcus Thuram,France,2022-11-03,Entrenamiento,367.9,261.3,,,Sin datos
2972,Marcus Thuram,France,2022-11-04,Entrenamiento,400.5,277.6,,,Sin datos
2972,Marcus Thuram,France,2022-11-05,Entrenamiento,403.4,300.5,,,Sin datos
2972,Marcus Thuram,France,2022-11-06,Entrenamiento,422.5,318.1,,,Sin datos
2972,Marcus Thuram,France,2022-11-07,Descanso,0.0,318.1,,,Sin datos
2972,Marcus Thuram,France,2022-11-08,Entrenamiento,441.8,330.9,,,Sin datos
2972,Marcus Thuram,France,2022-11-09,Entrenamiento,447.9,354.9,,,Sin datos
2972,Marcus Thuram,France,2022-11-10,Entrenamiento,380.1,356.6,,,Sin datos
2972,Marcus Thuram,France,2022-11-11,Entrenamiento,351.5,349.6,,,Sin datos
2972,Marcus Thuram,France,2022-11-12,Entrenamiento,420.2,352.0,,,Sin datos
2972,Marcus Thuram,France,2022-11-13,Entrenamiento,463.1,357.8,,,Sin datos
2972,Marcus Thuram,France,2022-11-14,Descanso,0.0,357.8,,,Sin datos
2972,Marcus Thuram,France,2022-11-15,Entrenamiento,407.2,352.9,,,Sin datos
2972,Marcus Thuram,France,2022-11-16,Entrenamiento,535.6,365.4,,,Sin datos
2972,Marcus Thuram,France,2022-11-17,Entrenamiento,543.3,388.7,,,Sin datos
2972,Marcus Thuram,France,2022-11-18,Entrenamiento,415.0,397.8,,,Sin datos
2972,Marcus Thuram,France,2022-11-19,Entrenamiento,403.0,395.3,,,Sin datos
2972,Marcus Thuram,France,2022-11-20,Entrenamiento,500.1,400.6,,,Sin datos
2972,Marcus Thuram,France,2022-11-21,Activación,278.2,440.3,337.5,1.3,Óptimo
2972,Marcus Thuram,France,2022-11-22,Partido,75.6,393.0,330.4,1.19,Óptimo
2972,Marcus Thuram,France,2022-11-23,Recuperación,91.5,329.5,325.4,1.01,Óptimo
2972,Marcus Thuram,France,2022-11-24,Entrenamiento,517.9,325.9,333.1,0.98,Óptimo
2972,Marcus Thuram,France,2022-11-25,Activación,295.6,308.8,333.5,0.93,Óptimo
2972,Marcus Thuram,France,2022-11-26,Partido,282.1,291.6,334.9,0.87,Óptimo
2972,Marcus Thuram,France,2022-11-27,Recuperación,84.9,232.3,327.2,0.71,Subcarga
2972,Marcus Thuram,France,2022-11-28,Entrenamiento,500.9,264.1,345.1,0.77,Subcarga
2972,Marcus Thuram,France,2022-11-29,Entrenamiento,611.6,340.6,354.3,0.96,Óptimo
2972,Marcus Thuram,France,2022-11-30,Entrenamiento,569.2,408.9,364.7,1.12,Óptimo
2972,Marcus Thuram,France,2022-12-01,Entrenamiento,504.4,407.0,369.5,1.1,Óptimo
2972,Marcus Thuram,France,2022-12-02,Entrenamiento,499.9,436.1,373.1,1.17,Óptimo
2972,Marcus Thuram,France,2022-12-03,Activación,259.0,432.8,367.9,1.18,Óptimo
2972,Marcus Thuram,France,2022-12-04,Partido,251.5,456.6,361.8,1.26,Óptimo
2972,Marcus Thuram,France,2022-12-05,Recuperación,171.4,409.6,367.9,1.11,Óptimo
2972,Marcus Thuram,France,2022-12-06,Entrenamiento,558.2,401.9,372.1,1.08,Óptimo
2972,Marcus Thuram,France,2022-12-07,Entrenamiento,494.1,391.2,373.8,1.05,Óptimo
2972,Marcus Thuram,France,2022-12-08,Entrenamiento,499.4,390.5,378.0,1.03,Óptimo
2972,Marcus Thuram,France,2022-12-09,Entrenamiento,554.4,398.3,385.3,1.03,Óptimo
2972,Marcus Thuram,France,2022-12-10,Entrenamiento,439.9,424.1,386.0,1.1,Óptimo
2972,Marcus Thuram,France,2022-12-11,Entrenamiento,485.6,457.6,386.8,1.18,Óptimo
2972,Marcus Thuram,France,2022-12-12,Entrenamiento,487.2,502.7,404.2,1.24,Óptimo
2972,Marcus Thuram,France,2022-12-13,Activación,254.6,459.3,398.7,1.15,Óptimo
2972,Marcus Thuram,France,2022-12-14,Partido,323.1,434.9,391.1,1.11,Óptimo
2972,Marcus Thuram,France,2022-12-15,Recuperación,175.7,388.6,378.0,1.03,Óptimo
2972,Marcus Thuram,France,2022-12-16,Entrenamiento,492.5,379.8,380.8,1.0,Óptimo
2972,Marcus Thuram,France,2022-12-17,Activación,329.7,364.1,378.2,0.96,Óptimo
2972,Marcus Thuram,France,2022-12-18,Partido,881.0,420.5,391.8,1.07,Óptimo
2988,Memphis Depay,Netherlands,2022-10-24,Descanso,0.0,,,,Sin datos
2988,Memphis Depay,Netherlands,2022-10-25,Entrenamiento,318.5,,,,Sin datos
2988,Memphis Depay,Netherlands,2022-10-26,Entrenamiento,253.5,,,,Sin datos
2988,Memphis Depay,Netherlands,2022-10-27,Entrenamiento,282.1,,,,Sin datos
2988,Memphis Depay,Netherlands,2022-10-28,Entrenamiento,274.1,,,,Sin datos
2988,Memphis Depay,Netherlands,2022-10-29,Entrenamiento,336.2,,,,Sin datos
2988,Memphis Depay,Netherlands,2022-10-30,Entrenamiento,315.8,254.3,,,Sin datos
2988,Memphis Depay,Netherlands,2022-10-31,Descanso,0.0,254.3,,,Sin datos
2988,Memphis Depay,Netherlands,2022-11-01,Entrenamiento,370.1,261.7,,,Sin datos
2988,Memphis Depay,Netherlands,2022-11-02,Entrenamiento,400.5,282.7,,,Sin datos
2988,Memphis Depay,Netherlands,2022-11-03,Entrenamiento,285.9,283.2,,,Sin datos
2988,Memphis Depay,Netherlands,2022-11-04,Entrenamiento,317.3,289.4,,,Sin datos
2988,Memphis Depay,Netherlands,2022-11-05,Entrenamiento,436.6,303.7,,,Sin datos
2988,Memphis Depay,Netherlands,2022-11-06,Entrenamiento,318.7,304.2,,,Sin datos
2988,Memphis Depay,Netherlands,2022-11-07,Descanso,0.0,304.2,,,Sin datos
2988,Memphis Depay,Netherlands,2022-11-08,Entrenamiento,365.9,303.6,,,Sin datos
2988,Memphis Depay,Netherlands,2022-11-09,Entrenamiento,373.0,299.6,,,Sin datos
2988,Memphis Depay,Netherlands,2022-11-10,Entrenamiento,364.9,310.9,,,Sin datos
2988,Memphis Depay,Netherlands,2022-11-11,Entrenamiento,350.1,315.6,,,Sin datos
2988,Memphis Depay,Netherlands,2022-11-12,Entrenamiento,479.9,321.8,,,Sin datos
2988,Memphis Depay,Netherlands,2022-11-13,Entrenamiento,463.4,342.5,,,Sin datos
2988,Memphis Depay,Netherlands,2022-11-14,Descanso,0.0,342.5,,,Sin datos
2988,Memphis Depay,Netherlands,2022-11-15,Entrenamiento,455.2,355.2,,,Sin datos
2988,Memphis Depay,Netherlands,2022-11-16,Entrenamiento,475.3,369.8,,,Sin datos
2988,Memphis Depay,Netherlands,2022-11-17,Entrenamiento,558.9,397.5,,,Sin datos
2988,Memphis Depay,Netherlands,2022-11-18,Entrenamiento,578.0,430.1,,,Sin datos
2988,Memphis Depay,Netherlands,2022-11-19,Entrenamiento,456.1,426.7,,,Sin datos
2988,Memphis Depay,Netherlands,2022-11-20,Activación,320.0,406.2,326.8,1.24,Óptimo
2988,Memphis Depay,Netherlands,2022-11-21,Partido,342.1,455.1,339.0,1.34,Precaución
2988,Memphis Depay,Netherlands,2022-11-22,Recuperación,191.2,417.4,334.5,1.25,Óptimo
2988,Memphis Depay,Netherlands,2022-11-23,Entrenamiento,488.6,419.3,342.9,1.22,Óptimo
2988,Memphis Depay,Netherlands,2022-11-24,Activación,358.9,390.7,345.6,1.13,Óptimo
2988,Memphis Depay,Netherlands,2022-11-25,Partido,491.4,378.3,353.4,1.07,Óptimo
2988,Memphis Depay,Netherlands,2022-11-26,Recuperación,113.6,329.4,345.4,0.95,Óptimo
2988,Memphis Depay,Netherlands,2022-11-27,Entrenamiento,438.7,346.4,349.8,0.99,Óptimo
2988,Memphis Depay,Netherlands,2022-11-28,Activación,250.1,333.2,358.7,0.93,Óptimo
2988,Memphis Depay,Netherlands,2022-11-29,Partido,619.7,394.4,367.6,1.07,Óptimo
2988,Memphis Depay,Netherlands,2022-11-30,Recuperación,183.7,350.9,359.9,0.97,Óptimo
2988,Memphis Depay,Netherlands,2022-12-01,Entrenamiento,490.4,369.7,367.2,1.01,Óptimo
2988,Memphis Depay,Netherlands,2022-12-02,Activación,252.3,335.5,364.9,0.92,Óptimo
2988,Memphis Depay,Netherlands,2022-12-03,Partido,832.0,438.1,379.0,1.16,Óptimo
2988,Memphis Depay,Netherlands,2022-12-04,Recuperación,142.6,395.8,372.7,1.06,Óptimo
2988,Memphis Depay,Netherlands,2022-12-05,Entrenamiento,499.5,431.5,390.6,1.1,Óptimo
2988,Memphis Depay,Netherlands,2022-12-06,Entrenamiento,452.6,407.6,393.6,1.04,Óptimo
2988,Memphis Depay,Netherlands,2022-12-07,Entrenamiento,425.9,442.2,395.5,1.12,Óptimo
2988,Memphis Depay,Netherlands,2022-12-08,Activación,254.5,408.5,391.6,1.04,Óptimo
2988,Memphis Depay,Netherlands,2022-12-09,Partido,840.6,492.5,409.1,1.2,Óptimo
2995,Ángel Fabián Di María Hernández,Argentina,2022-10-25,Entrenamiento,295.6,,,,Sin datos
2995,Ángel Fabián Di María Hernández,Argentina,2022-10-26,Entrenamiento,318.1,,,,Sin datos
2995,Ángel Fabián Di María Hernández,Argentina,2022-10-27,Entrenamiento,308.0,,,,Sin datos
2995,Ángel Fabián Di María Hernández,Argentina,2022-10-28,Entrenamiento,250.4,,,,Sin datos
2995,Ángel Fabián Di María Hernández,Argentina,2022-10-29,Entrenamiento,306.4,,,,Sin datos
2995,Ángel Fabián Di María Hernández,Argentina,2022-10-30,Entrenamiento,293.4,,,,Sin datos
2995,Ángel Fabián Di María Hernández,Argentina,2022-10-31,Descanso,0.0,253.1,,,Sin datos
2995,Ángel Fabián Di María Hernández,Argentina,2022-11-01,Entrenamiento,382.5,265.5,,,Sin datos
2995,Ángel Fabián Di María Hernández,Argentina,2022-11-02,Entrenamiento,285.9,260.9,,,Sin datos
2995,Ángel Fabián Di María Hernández,Argentina,2022-11-03,Entrenamiento,280.0,256.9,,,Sin datos
2995,Ángel Fabián Di María Hernández,Argentina,2022-11-04,Entrenamiento,354.6,271.8,,,Sin datos
2995,Ángel Fabián Di María Hernández,Argentina,2022-11-05,Entrenamiento,343.4,277.1,,,Sin datos
2995,Ángel Fabián Di María Hernández,Argentina,2022-11-06,Entrenamiento,384.0,290.1,,,Sin datos
2995,Ángel Fabián Di María Hernández,Argentina,2022-11-07,Descanso,0.0,290.1,,,Sin datos
2995,Ángel Fabián Di María Hernández,Argentina,2022-11-08,Entrenamiento,420.5,295.5,,,Sin datos
2995,Ángel Fabián Di María Hernández,Argentina,2022-11-09,Entrenamiento,454.0,319.5,,,Sin datos
2995,Ángel Fabián Di María Hernández,Argentina,2022-11-10,Entrenamiento,379.9,333.8,,,Sin datos
2995,Ángel Fabián Di María Hernández,Argentina,2022-11-11,Entrenamiento,405.6,341.1,,,Sin datos
2995,Ángel Fabián Di María Hernández,Argentina,2022-11-12,Entrenamiento,345.9,341.4,,,Sin datos
2995,Ángel Fabián Di María Hernández,Argentina,2022-11-13,Entrenamiento,458.1,352.0,,,Sin datos
2995,Ángel Fabián Di María Hernández,Argentina,2022-11-14,Descanso,0.0,352.0,,,Sin datos
2995,Ángel Fabián Di María Hernández,Argentina,2022-11-15,Entrenamiento,461.0,357.8,,,Sin datos
2995,Ángel Fabián Di María Hernández,Argentina,2022-11-16,Entrenamiento,521.6,367.4,,,Sin datos
2995,Ángel Fabián Di María Hernández,Argentina,2022-11-17,Entrenamiento,387.3,368.5,,,Sin datos
2995,Ángel Fabián Di María Hernández,Argentina,2022-11-18,Entrenamiento,549.1,389.0,,,Sin datos
2995,Ángel Fabián Di María Hernández,Argentina,2022-11-19,Entrenamiento,431.6,401.2,,,Sin datos
2995,Ángel Fabián Di María Hernández,Argentina,2022-11-20,Entrenamiento,455.9,400.9,,,Sin datos
2995,Ángel Fabián Di María Hernández,Argentina,2022-11-21,Activación,326.9,447.6,335.7,1.33,Precaución
2995,Ángel Fabián Di María Hernández,Argentina,2022-11-22,Partido,919.7,513.2,358.0,1.43,Precaución
2995,Ángel Fabián Di María Hernández,Argentina,2022-11-23,Recuperación,181.3,464.5,353.1,1.32,Precaución
2995,Ángel Fabián Di María Hernández,Argentina,2022-11-24,Entrenamiento,600.3,495.0,363.5,1.36,Precaución
2995,Ángel Fabián Di María Hernández,Argentina,2022-11-25,Activación,364.3,468.6,367.6,1.27,Óptimo
2995,Ángel Fabián Di María Hernández,Argentina,2022-11-26,Partido,600.5,492.7,378.1,1.3,Óptimo
2995,Ángel Fabián Di María Hernández,Argentina,2022-11-27,Recuperación,112.7,443.7,371.7,1.19,Óptimo
2995,Ángel Fabián Di María Hernández,Argentina,2022-11-28,Entrenamiento,503.2,468.9,389.6,1.2,Óptimo
2995,Ángel Fabián Di María Hernández,Argentina,2022-11-29,Activación,295.2,379.6,386.5,0.98,Óptimo
2995,Ángel Fabián Di María Hernández,Argentina,2022-11-30,Partido,533.2,429.9,395.4,1.09,Óptimo
2995,Ángel Fabián Di María Hernández,Argentina,2022-12-01,Recuperación,117.1,360.9,389.5,0.93,Óptimo
2995,Ángel Fabián Di María Hernández,Argentina,2022-12-02,Entrenamiento,619.9,397.4,399.0,1.0,Óptimo
2995,Ángel Fabián Di María Hernández,Argentina,2022-12-03,Entrenamiento,514.7,385.1,405.1,0.95,Óptimo
2995,Ángel Fabián Di María Hernández,Argentina,2022-12-04,Entrenamiento,485.2,438.4,408.7,1.07,Óptimo
2995,Ángel Fabián Di María Hernández,Argentina,2022-12-05,Descanso,0.0,366.5,408.7,0.9,Óptimo
2995,Ángel Fabián Di María Hernández,Argentina,2022-12-06,Entrenamiento,619.6,412.8,415.8,0.99,Óptimo
2995,Ángel Fabián Di María Hernández,Argentina,2022-12-07,Entrenamiento,499.0,407.9,417.5,0.98,Óptimo
2995,Ángel Fabián Di María Hernández,Argentina,2022-12-08,Activación,352.3,441.5,416.5,1.06,Óptimo
2995,Ángel Fabián Di María Hernández,Argentina,2022-12-09,Partido,160.4,375.9,407.7,0.92,Óptimo
2995,Ángel Fabián Di María Hernández,Argentina,2022-12-10,Recuperación,139.3,322.3,400.3,0.81,Óptimo
2995,Ángel Fabián Di María Hernández,Argentina,2022-12-11,Entrenamiento,432.8,314.8,399.4,0.79,Subcarga
2995,Ángel Fabián Di María Hernández,Argentina,2022-12-12,Descanso,0.0,314.8,399.4,0.79,Subcarga
2995,Ángel Fabián Di María Hernández,Argentina,2022-12-13,Entrenamiento,504.1,298.3,401.0,0.74,Subcarga
2995,Ángel Fabián Di María Hernández,Argentina,2022-12-14,Entrenamiento,526.5,302.2,401.1,0.75,Subcarga
2995,Ángel Fabián Di María Hernández,Argentina,2022-12-15,Entrenamiento,432.3,313.6,402.8,0.78,Subcarga
2995,Ángel Fabián Di María Hernández,Argentina,2022-12-16,Entrenamiento,536.5,367.4,402.3,0.91,Óptimo
2995,Ángel Fabián Di María Hernández,Argentina,2022-12-17,Activación,358.5,398.7,399.7,1.0,Óptimo
2995,Ángel Fabián Di María Hernández,Argentina,2022-12-18,Partido,665.5,431.9,407.2,1.06,Óptimo
3009,Kylian Mbappé Lottin,France,2022-10-25,Entrenamiento,293.1,,,,Sin datos
3009,Kylian Mbappé Lottin,France,2022-10-26,Entrenamiento,246.1,,,,Sin datos
3009,Kylian Mbappé Lottin,France,2022-10-27,Entrenamiento,306.3,,,,Sin datos
3009,Kylian Mbappé Lottin,France,2022-10-28,Entrenamiento,236.1,,,,Sin datos
3009,Kylian Mbappé Lottin,France,2022-10-29,Entrenamiento,272.3,,,,Sin datos
3009,Kylian Mbappé Lottin,France,2022-10-30,Entrenamiento,349.9,,,,Sin datos
3009,Kylian Mbappé Lottin,France,2022-10-31,Descanso,0.0,243.4,,,Sin datos
3009,Kylian Mbappé Lottin,France,2022-11-01,Entrenamiento,283.3,242.0,,,Sin datos
3009,Kylian Mbappé Lottin,France,2022-11-02,Entrenamiento,331.0,254.1,,,Sin datos
3009,Kylian Mbappé Lottin,France,2022-11-03,Entrenamiento,289.6,251.7,,,Sin datos
3009,Kylian Mbappé Lottin,France,2022-11-04,Entrenamiento,402.8,275.6,,,Sin datos
3009,Kylian Mbappé Lottin,France,2022-11-05,Entrenamiento,323.6,282.9,,,Sin datos
3009,Kylian Mbappé Lottin,France,2022-11-06,Entrenamiento,319.0,278.5,,,Sin datos
3009,Kylian Mbappé Lottin,France,2022-11-07,Descanso,0.0,278.5,,,Sin datos
3009,Kylian Mbappé Lottin,France,2022-11-08,Entrenamiento,441.0,301.0,,,Sin datos
3009,Kylian Mbappé Lottin,France,2022-11-09,Entrenamiento,447.7,317.7,,,Sin datos
3009,Kylian Mbappé Lottin,France,2022-11-10,Entrenamiento,458.2,341.8,,,Sin datos
3009,Kylian Mbappé Lottin,France,2022-11-11,Entrenamiento,441.1,347.2,,,Sin datos
3009,Kylian Mbappé Lottin,France,2022-11-12,Entrenamiento,372.8,354.3,,,Sin datos
3009,Kylian Mbappé Lottin,France,2022-11-13,Entrenamiento,442.7,371.9,,,Sin datos
3009,Kylian Mbappé Lottin,France,2022-11-14,Descanso,0.0,371.9,,,Sin datos
3009,Kylian Mbappé Lottin,France,2022-11-15,Entrenamiento,374.2,362.4,,,Sin datos
3009,Kylian Mbappé Lottin,France,2022-11-16,Entrenamiento,545.0,376.3,,,Sin datos
3009,Kylian Mbappé Lottin,France,2022-11-17,Entrenamiento,403.6,368.5,,,Sin datos
3009,Kylian Mbappé Lottin,France,2022-11-18,Entrenamiento,531.2,381.4,,,Sin datos
3009,Kylian Mbappé Lottin,France,2022-11-19,Entrenamiento,401.9,385.5,,,Sin datos
3009,Kylian Mbappé Lottin,France,2022-11-20,Entrenamiento,472.0,389.7,,,Sin datos
3009,Kylian Mbappé Lottin,France,2022-11-21,Activación,364.4,441.8,333.9,1.32,Precaución
3009,Kylian Mbappé Lottin,France,2022-11-22,Partido,885.8,514.8,355.1,1.45,Precaución
3009,Kylian Mbappé Lottin,France,2022-11-23,Recuperación,170.6,461.4,352.4,1.31,Precaución
3009,Kylian Mbappé Lottin,France,2022-11-24,Entrenamiento,612.0,491.1,363.3,1.35,Precaución
3009,Kylian Mbappé Lottin,France,2022-11-25,Activación,320.0,461.0,366.3,1.26,Óptimo
3009,Kylian Mbappé Lottin,France,2022-11-26,Partido,875.2,528.6,387.8,1.36,Precaución
3009,Kylian Mbappé Lottin,France,2022-11-27,Recuperación,175.0,486.1,381.6,1.27,Óptimo
3009,Kylian Mbappé Lottin,France,2022-11-28,Entrenamiento,605.3,520.6,403.2,1.29,Óptimo
3009,Kylian Mbappé Lottin,France,2022-11-29,Activación,365.3,446.2,406.1,1.1,Óptimo
3009,Kylian Mbappé Lottin,France,2022-11-30,Partido,372.6,475.1,407.6,1.17,Óptimo
3009,Kylian Mbappé Lottin,France,2022-12-01,Recuperación,92.7,400.9,400.6,1.0,Óptimo
3009,Kylian Mbappé Lottin,France,2022-12-02,Entrenamiento,576.4,437.5,406.8,1.08,Óptimo
3009,Kylian Mbappé Lottin,France,2022-12-03,Activación,282.4,352.8,405.3,0.87,Óptimo
3009,Kylian Mbappé Lottin,France,2022-12-04,Partido,1041.6,476.6,431.1,1.11,Óptimo
3009,Kylian Mbappé Lottin,France,2022-12-05,Recuperación,121.5,407.5,435.4,0.94,Óptimo
3009,Kylian Mbappé Lottin,France,2022-12-06,Entrenamiento,424.7,416.0,434.9,0.96,Óptimo
3009,Kylian Mbappé Lottin,France,2022-12-07,Entrenamiento,423.6,423.3,434.0,0.98,Óptimo
3009,Kylian Mbappé Lottin,France,2022-12-08,Entrenamiento,438.6,472.7,433.3,1.09,Óptimo
3009,Kylian Mbappé Lottin,France,2022-12-09,Activación,335.4,438.3,429.5,1.02,Óptimo
3009,Kylian Mbappé Lottin,France,2022-12-10,Partido,1057.4,549.0,454.0,1.21,Óptimo
3009,Kylian Mbappé Lottin,France,2022-12-11,Recuperación,192.8,427.7,445.0,0.96,Óptimo
3009,Kylian Mbappé Lottin,France,2022-12-12,Entrenamiento,533.6,486.6,464.1,1.05,Óptimo
3009,Kylian Mbappé Lottin,France,2022-12-13,Activación,373.6,479.3,464.1,1.03,Óptimo
3009,Kylian Mbappé Lottin,France,2022-12-14,Partido,1027.2,565.5,481.3,1.17,Óptimo
3009,Kylian Mbappé Lottin,France,2022-12-15,Recuperación,134.3,522.0,471.7,1.11,Óptimo
3009,Kylian Mbappé Lottin,France,2022-12-16,Entrenamiento,555.1,553.4,472.5,1.17,Óptimo
3009,Kylian Mbappé Lottin,France,2022-12-17,Activación,369.0,455.1,471.4,0.97,Óptimo
3009,Kylian Mbappé Lottin,France,2022-12-18,Partido,1301.7,613.5,501.0,1.22,Óptimo
3026,Adrien Rabiot,France,2022-10-25,Entrenamiento,281.9,,,,Sin datos
3026,Adrien Rabiot,France,2022-10-26,Entrenamiento,224.2,,,,Sin datos
3026,Adrien Rabiot,France,2022-10-27,Entrenamiento,304.6,,,,Sin datos
3026,Adrien Rabiot,France,2022-10-28,Entrenamiento,291.3,,,,Sin datos
3026,Adrien Rabiot,France,2022-10-29,Entrenamiento,300.4,,,,Sin datos
3026,Adrien Rabiot,France,2022-10-30,Entrenamiento,264.9,,,,Sin datos
3026,Adrien Rabiot,France,2022-10-31,Descanso,0.0,238.2,,,Sin datos
3026,Adrien Rabiot,France,2022-11-01,Entrenamiento,333.7,245.6,,,Sin datos
3026,Adrien Rabiot,France,2022-11-02,Entrenamiento,270.3,252.2,,,Sin datos
3026,Adrien Rabiot,France,2022-11-03,Entrenamiento,360.7,260.2,,,Sin datos
3026,Adrien Rabiot,France,2022-11-04,Entrenamiento,418.5,278.4,,,Sin datos
3026,Adrien Rabiot,France,2022-11-05,Entrenamiento,402.5,292.9,,,Sin datos
3026,Adrien Rabiot,France,2022-11-06,Entrenamiento,325.3,301.6,,,Sin datos
3026,Adrien Rabiot,France,2022-11-07,Descanso,0.0,301.6,,,Sin datos
3026,Adrien Rabiot,France,2022-11-08,Entrenamiento,347.4,303.5,,,Sin datos
3026,Adrien Rabiot,France,2022-11-09,Entrenamiento,407.4,323.1,,,Sin datos
3026,Adrien Rabiot,France,2022-11-10,Entrenamiento,385.7,326.7,,,Sin datos
3026,Adrien Rabiot,France,2022-11-11,Entrenamiento,455.5,332.0,,,Sin datos
3026,Adrien Rabiot,France,2022-11-12,Entrenamiento,503.4,346.4,,,Sin datos
3026,Adrien Rabiot,France,2022-11-13,Entrenamiento,450.4,364.3,,,Sin datos
3026,Adrien Rabiot,France,2022-11-14,Descanso,0.0,364.3,,,Sin datos
3026,Adrien Rabiot,France,2022-11-15,Entrenamiento,515.5,388.3,,,Sin datos
